SAFRA;RISCO_CIDADE_SERASA;SISTEMA;CANAL_PCO_DECISAO;CANAL_PCO_AJUSTADO;OPERACAO;TP_PEDIDO;DECISAO_ANALISE;REASON_CODE;DS_REASON_CODE;IDENTIFICA_NOVA_ARVORE;IDENTIFICA_GRUPO_MODELO;GALHO_ARVORE;SCORE_HVI3;SCORE_BVS;ADICIONAL_G1_BHV;ADICIONAL_REST;ADICIONAL_G4_BHV;ADICIONAL_G5_BHV;ADICIONAL_HVI4;ADICIONAL_G7_BHV;QTD_PROPOSTA;QTD_APROVADOS;QTD_ALTAS;QTD_FTRA_PARC_OVER_30;QTD_ATRS_PARC_OVER_30;QTD_Infer_Conv;QTD_Infer_fl_atrs_parc_over_30
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R07;;;;2;2;1;1;0;1,6363877;0,190320731
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R08;;;;2;2;2;2;0;1,6363877;0,190320731
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R10;;;;2;2;2;2;0;1,6363877;0,190320731
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R11;;;;2;2;2;2;1;1,6363877;0,190320731
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R16;;;;1;1;1;1;0;0,81819385;0,095160365
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R17;;;;1;1;1;1;0;0,81819385;0,095160365
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R18;;;;2;2;1;1;0;1,6363877;0,190320731
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R19;;;;1;1;1;1;0;0,81819385;0,095160365
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;;R22;;;;1;1;1;1;0;0,81819385;0,095160365
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R01;;;SEM RESTRITIVOS;;;;;3;3;3;3;1;2,45458155;0,285481096
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R06;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R07;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R08;;;;1;1;0;;;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R09;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R10;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R11;;;;1;1;1;1;1;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R12;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R13;;;;2;2;2;2;0;1,677880534;0,203279274
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R14;;;;1;1;1;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R16;;;;2;2;2;2;1;1,677880534;0,203279274
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R17;;;;3;3;3;3;0;2,516820802;0,304918912
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R18;;;;2;2;1;1;0;1,677880534;0,203279274
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R19;;;;2;2;2;2;0;1,677880534;0,203279274
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;;R23;;;;1;1;0;1;0;0,838940267;0,101639637
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R02;;;SEM RESTRITIVOS;;;;;4;4;4;4;0;3,355761069;0,406558549
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R03;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R04;;;;2;2;2;2;0;1,699621769;0,228724522
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R07;;;;3;3;3;3;0;2,549432654;0,343086783
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R08;;;;2;2;2;2;0;1,699621769;0,228724522
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R11;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R12;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R14;;;;2;2;2;2;0;1,699621769;0,228724522
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R15;;;;2;2;2;2;1;1,699621769;0,228724522
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R17;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R18;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R20;;;;2;2;2;2;0;1,699621769;0,228724522
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;;R25;;;;1;1;1;1;0;0,849810885;0,114362261
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R03;;;SEM RESTRITIVOS;;;;;3;3;3;3;1;2,549432654;0,343086783
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R03;;;;1;1;1;1;0;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R04;;;;1;1;1;1;0;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R06;;;;1;1;1;1;0;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R08;;;;1;1;1;1;0;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R09;;;;1;1;0;1;1;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R12;;;;2;2;1;1;1;1,685050113;0,254919452
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R14;;;;4;4;4;4;0;3,370100226;0,509838904
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;;R17;;;;1;1;1;1;0;0,842525056;0,127459726
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R04;;;SEM RESTRITIVOS;;;;;2;2;1;1;0;1,685050113;0,254919452
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R04;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R05;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R07;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R12;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R13;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R14;;;;1;1;1;1;1;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R15;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R17;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R21;;;;1;1;1;1;0;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;;R24;;;;1;1;1;1;1;0,844921954;0,143320495
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R05;;;SEM RESTRITIVOS;;;;;2;2;2;2;0;1,689843908;0,286640989
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R02;;;;1;1;1;1;0;0,844801085;0,159086799
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R09;;;;2;2;2;2;1;1,68960217;0,318173599
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R13;;;;2;2;2;2;1;1,68960217;0,318173599
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R15;;;;1;1;1;1;1;0,844801085;0,159086799
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R18;;;;2;2;1;1;1;1,68960217;0,318173599
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;;R22;;;;1;1;0;;;0,844801085;0,159086799
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;COM RESTRITIVOS;;;;;1;1;1;1;1;0,844801085;0,159086799
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R06;;;SEM RESTRITIVOS;;;;;2;2;2;2;1;1,68960217;0,318173599
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R03;;;;2;2;2;2;0;1,688355873;0,329590882
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R05;;;;1;1;1;1;0;0,844177937;0,164795441
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R08;;;;1;1;1;1;0;0,844177937;0,164795441
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R13;;;;1;1;1;1;0;0,844177937;0,164795441
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R14;;;;2;2;2;2;0;1,688355873;0,329590882
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R15;;;;2;2;2;2;0;1,688355873;0,329590882
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R18;;;;1;1;1;1;0;0,844177937;0,164795441
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;;R20;;;;1;1;1;1;0;0,844177937;0,164795441
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;COM RESTRITIVOS;;;;;2;2;2;2;1;1,688355873;0,329590882
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R07;;;SEM RESTRITIVOS;;;;;6;6;5;5;1;5,065067619;0,988772646
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R07;;;;2;2;2;2;0;1,686799061;0,387346772
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R08;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R10;;;;1;1;1;1;1;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R12;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R13;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R14;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R15;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R17;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;;R23;;;;1;1;1;1;0;0,843399531;0,193673386
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;COM RESTRITIVOS;;;;;2;2;2;2;1;1,686799061;0,387346772
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R08;;;SEM RESTRITIVOS;;;;;4;4;4;4;0;3,373598122;0,774693543
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R03;;;;1;1;1;1;0;0,841039902;0,209694109
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R04;;;;1;1;1;1;0;0,841039902;0,209694109
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R05;;;;1;1;1;1;0;0,841039902;0,209694109
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R06;;;;2;2;2;2;1;1,682079803;0,419388217
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R08;;;;2;2;2;2;0;1,682079803;0,419388217
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R12;;;;3;3;3;3;1;2,523119705;0,629082326
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R14;;;;2;2;2;2;2;1,682079803;0,419388217
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R18;;;;1;1;1;1;1;0,841039902;0,209694109
202512;ALTO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G4 - PRE PAGO SEM DIVIDA;POLITICA CUSTOMIZADA;R09;;;;R20;;;;4;4;4;4;2;3,364159607;0,838776434
